latitude,longitude,phosphor,color
26.868778155555553,68.0336464,31.0,blue
26.868778155555553,68.03367127272726,31.0,blue
26.868778155555553,68.03369614545454,31.0,blue
26.868778155555553,68.03372101818181,31.0,blue
26.868778155555553,68.03374589090909,31.0,blue
26.868778155555553,68.03377076363635,31.0,blue
26.868778155555553,68.03379563636364,31.0,blue
26.868778155555553,68.0338205090909,31.0,blue
26.868778155555553,68.03384538181818,31.0,blue
26.868778155555553,68.03387025454545,31.0,blue
26.868778155555553,68.03389512727273,31.0,blue
26.86881526060606,68.03339767272726,31.0,blue
26.86881526060606,68.03342254545454,31.0,blue
26.86881526060606,68.03344741818181,31.0,blue
26.86881526060606,68.03347229090909,31.0,blue
26.86881526060606,68.03349716363635,31.0,blue
26.86881526060606,68.03352203636364,31.0,blue
26.86881526060606,68.0335469090909,31.0,blue
26.86881526060606,68.03357178181818,31.0,blue
26.86881526060606,68.03359665454545,31.0,blue
26.86881526060606,68.03362152727273,31.0,blue
26.86881526060606,68.0336464,31.0,blue
26.86881526060606,68.03367127272726,31.0,blue
26.86881526060606,68.03369614545454,31.0,blue
26.86881526060606,68.03372101818181,31.0,blue
26.86881526060606,68.03374589090909,31.0,blue
26.86881526060606,68.03377076363635,31.0,blue
26.86881526060606,68.03379563636364,31.0,blue
26.86881526060606,68.0338205090909,31.0,blue
26.86881526060606,68.03384538181818,31.0,blue
26.86881526060606,68.03387025454545,31.0,blue
26.86881526060606,68.03389512727273,31.0,blue
26.86881526060606,68.03392,31.0,blue
26.86881526060606,68.03394487272726,31.0,blue
26.868852365656565,68.03339767272726,31.0,blue
26.868852365656565,68.03342254545454,31.0,blue
26.868852365656565,68.03344741818181,31.0,blue
26.868852365656565,68.03347229090909,31.0,blue
26.868852365656565,68.03349716363635,31.0,blue
26.868852365656565,68.03352203636364,31.0,blue
26.868852365656565,68.0335469090909,31.0,blue
26.868852365656565,68.03357178181818,31.0,blue
26.868852365656565,68.03359665454545,31.0,blue
26.868852365656565,68.03362152727273,31.0,blue
26.868852365656565,68.0336464,31.0,blue
26.868852365656565,68.03367127272726,31.0,blue
26.868852365656565,68.03369614545454,31.0,blue
26.868852365656565,68.03372101818181,31.0,blue
26.868852365656565,68.03374589090909,31.0,blue
26.868852365656565,68.03377076363635,31.0,blue
26.868852365656565,68.03379563636364,31.0,blue
26.868852365656565,68.0338205090909,31.0,blue
26.868852365656565,68.03384538181818,31.0,blue
26.868852365656565,68.03387025454545,31.0,blue
26.868852365656565,68.03389512727273,31.0,blue
26.868852365656565,68.03392,31.0,blue
26.868852365656565,68.03394487272726,31.0,blue
26.868852365656565,68.03396974545454,31.0,blue
26.868852365656565,68.03399461818181,31.0,blue
26.86888947070707,68.03339767272726,31.0,blue
26.86888947070707,68.03342254545454,31.0,blue
26.86888947070707,68.03344741818181,31.0,blue
26.86888947070707,68.03347229090909,31.0,blue
26.86888947070707,68.03349716363635,31.0,blue
26.86888947070707,68.03352203636364,31.0,blue
26.86888947070707,68.0335469090909,31.0,blue
26.86888947070707,68.03357178181818,31.0,blue
26.86888947070707,68.03359665454545,31.0,blue
26.86888947070707,68.03362152727273,31.0,blue
26.86888947070707,68.0336464,31.0,blue
26.86888947070707,68.03367127272726,31.0,blue
26.86888947070707,68.03369614545454,31.0,blue
26.86888947070707,68.03372101818181,31.0,blue
26.86888947070707,68.03374589090909,31.0,blue
26.86888947070707,68.03377076363635,31.0,blue
26.86888947070707,68.03379563636364,31.0,blue
26.86888947070707,68.0338205090909,31.0,blue
26.86888947070707,68.03384538181818,31.0,blue
26.86888947070707,68.03387025454545,31.0,blue
26.86888947070707,68.03389512727273,31.0,blue
26.86888947070707,68.03392,31.0,blue
26.86888947070707,68.03394487272726,31.0,blue
26.86888947070707,68.03396974545454,31.0,blue
26.86888947070707,68.03399461818181,31.0,blue
26.86888947070707,68.03401949090909,31.0,blue
26.86888947070707,68.03404436363635,31.0,blue
26.868926575757573,68.03339767272726,31.0,blue
26.868926575757573,68.03342254545454,31.0,blue
26.868926575757573,68.03344741818181,31.0,blue
26.868926575757573,68.03347229090909,31.0,blue
26.868926575757573,68.03349716363635,31.0,blue
26.868926575757573,68.03352203636364,31.0,blue
26.868926575757573,68.0335469090909,31.0,blue
26.868926575757573,68.03357178181818,31.0,blue
26.868926575757573,68.03359665454545,31.0,blue
26.868926575757573,68.03362152727273,31.0,blue
26.868926575757573,68.0336464,31.0,blue
26.868926575757573,68.03367127272726,31.0,blue
26.868926575757573,68.03369614545454,31.0,blue
26.868926575757573,68.03372101818181,31.0,blue
26.868926575757573,68.03374589090909,31.0,blue
26.868926575757573,68.03377076363635,31.0,blue
26.868926575757573,68.03379563636364,31.0,blue
26.868926575757573,68.0338205090909,31.0,blue
26.868926575757573,68.03384538181818,31.0,blue
26.868926575757573,68.03387025454545,31.0,blue
26.868926575757573,68.03389512727273,31.0,blue
26.868926575757573,68.03392,31.0,blue
26.868926575757573,68.03394487272726,31.0,blue
26.868926575757573,68.03396974545454,31.0,blue
26.868926575757573,68.03399461818181,31.0,blue
26.868926575757573,68.03401949090909,31.0,blue
26.868926575757573,68.03404436363635,31.0,blue
26.868926575757573,68.03406923636364,31.0,blue
26.868926575757573,68.0340941090909,31.0,blue
26.86896368080808,68.03339767272726,31.0,blue
26.86896368080808,68.03342254545454,31.0,blue
26.86896368080808,68.03344741818181,31.0,blue
26.86896368080808,68.03347229090909,31.0,blue
26.86896368080808,68.03349716363635,31.0,blue
26.86896368080808,68.03352203636364,31.0,blue
26.86896368080808,68.0335469090909,31.0,blue
26.86896368080808,68.03357178181818,31.0,blue
26.86896368080808,68.03359665454545,31.0,blue
26.86896368080808,68.03362152727273,31.0,blue
26.86896368080808,68.0336464,31.0,blue
26.86896368080808,68.03367127272726,31.0,blue
26.86896368080808,68.03369614545454,31.0,blue
26.86896368080808,68.03372101818181,31.0,blue
26.86896368080808,68.03374589090909,31.0,blue
26.86896368080808,68.03377076363635,31.0,blue
26.86896368080808,68.03379563636364,31.0,blue
26.86896368080808,68.0338205090909,31.0,blue
26.86896368080808,68.03384538181818,31.0,blue
26.86896368080808,68.03387025454545,31.0,blue
26.86896368080808,68.03389512727273,31.0,blue
26.86896368080808,68.03392,31.0,blue
26.86896368080808,68.03394487272726,31.0,blue
26.86896368080808,68.03396974545454,31.0,blue
26.86896368080808,68.03399461818181,31.0,blue
26.86896368080808,68.03401949090909,31.0,blue
26.86896368080808,68.03404436363635,31.0,blue
26.86896368080808,68.03406923636364,31.0,blue
26.86896368080808,68.0340941090909,31.0,blue
26.86896368080808,68.03411898181818,31.0,blue
26.86896368080808,68.03414385454545,31.0,blue
26.869000785858585,68.03339767272726,31.0,blue
26.869000785858585,68.03342254545454,31.0,blue
26.869000785858585,68.03344741818181,31.0,blue
26.869000785858585,68.03347229090909,31.0,blue
26.869000785858585,68.03349716363635,31.0,blue
26.869000785858585,68.03352203636364,31.0,blue
26.869000785858585,68.0335469090909,31.0,blue
26.869000785858585,68.03357178181818,31.0,blue
26.869000785858585,68.03359665454545,31.0,blue
26.869000785858585,68.03362152727273,31.0,blue
26.869000785858585,68.0336464,31.0,blue
26.869000785858585,68.03367127272726,31.0,blue
26.869000785858585,68.03369614545454,31.0,blue
26.869000785858585,68.03372101818181,31.0,blue
26.869000785858585,68.03374589090909,31.0,blue
26.869000785858585,68.03377076363635,31.0,blue
26.869000785858585,68.03379563636364,31.0,blue
26.869000785858585,68.0338205090909,31.0,blue
26.869000785858585,68.03384538181818,31.0,blue
26.869000785858585,68.03387025454545,31.0,blue
26.869000785858585,68.03389512727273,31.0,blue
26.869000785858585,68.03392,31.0,blue
26.869000785858585,68.03394487272726,31.0,blue
26.869000785858585,68.03396974545454,31.0,blue
26.869000785858585,68.03399461818181,31.0,blue
26.869000785858585,68.03401949090909,31.0,blue
26.869000785858585,68.03404436363635,31.0,blue
26.869000785858585,68.03406923636364,31.0,blue
26.869000785858585,68.0340941090909,31.0,blue
26.869000785858585,68.03411898181818,31.0,blue
26.869000785858585,68.03414385454545,31.0,blue
26.869000785858585,68.03416872727273,31.0,blue
26.86903789090909,68.03339767272726,31.0,blue
26.86903789090909,68.03342254545454,31.0,blue
26.86903789090909,68.03344741818181,31.0,blue
26.86903789090909,68.03347229090909,31.0,blue
26.86903789090909,68.03349716363635,31.0,blue
26.86903789090909,68.03352203636364,31.0,blue
26.86903789090909,68.0335469090909,31.0,blue
26.86903789090909,68.03357178181818,31.0,blue
26.86903789090909,68.03359665454545,31.0,blue
26.86903789090909,68.03362152727273,31.0,blue
26.86903789090909,68.0336464,31.0,blue
26.86903789090909,68.03367127272726,31.0,blue
26.86903789090909,68.03369614545454,31.0,blue
26.86903789090909,68.03372101818181,31.0,blue
26.86903789090909,68.03374589090909,31.0,blue
26.86903789090909,68.03377076363635,31.0,blue
26.86903789090909,68.03379563636364,31.0,blue
26.86903789090909,68.0338205090909,31.0,blue
26.86903789090909,68.03384538181818,31.0,blue
26.86903789090909,68.03387025454545,31.0,blue
26.86903789090909,68.03389512727273,31.0,blue
26.86903789090909,68.03392,31.0,blue
26.86903789090909,68.03394487272726,31.0,blue
26.86903789090909,68.03396974545454,31.0,blue
26.86903789090909,68.03399461818181,31.0,blue
26.86903789090909,68.03401949090909,31.0,blue
26.86903789090909,68.03404436363635,31.0,blue
26.86903789090909,68.03406923636364,31.0,blue
26.86903789090909,68.0340941090909,31.0,blue
26.86903789090909,68.03411898181818,31.0,blue
26.86903789090909,68.03414385454545,31.0,blue
26.86903789090909,68.03416872727273,31.0,blue
26.86903789090909,68.0341936,31.0,blue
26.86903789090909,68.03421847272726,31.0,blue
26.869074995959593,68.03339767272726,31.0,blue
26.869074995959593,68.03342254545454,31.0,blue
26.869074995959593,68.03344741818181,31.0,blue
26.869074995959593,68.03347229090909,31.0,blue
26.869074995959593,68.03349716363635,31.0,blue
26.869074995959593,68.03352203636364,31.0,blue
26.869074995959593,68.0335469090909,31.0,blue
26.869074995959593,68.03357178181818,31.0,blue
26.869074995959593,68.03359665454545,31.0,blue
26.869074995959593,68.03362152727273,31.0,blue
26.869074995959593,68.0336464,31.0,blue
26.869074995959593,68.03367127272726,31.0,blue
26.869074995959593,68.03369614545454,31.0,blue
26.869074995959593,68.03372101818181,31.0,blue
26.869074995959593,68.03374589090909,31.0,blue
26.869074995959593,68.03377076363635,31.0,blue
26.869074995959593,68.03379563636364,31.0,blue
26.869074995959593,68.0338205090909,31.0,blue
26.869074995959593,68.03384538181818,31.0,blue
26.869074995959593,68.03387025454545,31.0,blue
26.869074995959593,68.03389512727273,31.0,blue
26.869074995959593,68.03392,31.0,blue
26.869074995959593,68.03394487272726,31.0,blue
26.869074995959593,68.03396974545454,31.0,blue
26.869074995959593,68.03399461818181,31.0,blue
26.869074995959593,68.03401949090909,31.0,blue
26.869074995959593,68.03404436363635,31.0,blue
26.869074995959593,68.03406923636364,31.0,blue
26.869074995959593,68.0340941090909,31.0,blue
26.869074995959593,68.03411898181818,31.0,blue
26.869074995959593,68.03414385454545,31.0,blue
26.869074995959593,68.03416872727273,31.0,blue
26.869074995959593,68.0341936,31.0,blue
26.869074995959593,68.03421847272726,31.0,blue
26.869074995959593,68.03424334545454,31.0,blue
26.869074995959593,68.03426821818181,31.0,blue
26.8691121010101,68.03339767272726,31.0,blue
26.8691121010101,68.03342254545454,31.0,blue
26.8691121010101,68.03344741818181,31.0,blue
26.8691121010101,68.03347229090909,31.0,blue
26.8691121010101,68.03349716363635,31.0,blue
26.8691121010101,68.03352203636364,31.0,blue
26.8691121010101,68.0335469090909,31.0,blue
26.8691121010101,68.03357178181818,31.0,blue
26.8691121010101,68.03359665454545,31.0,blue
26.8691121010101,68.03362152727273,31.0,blue
26.8691121010101,68.0336464,31.0,blue
26.8691121010101,68.03367127272726,31.0,blue
26.8691121010101,68.03369614545454,31.0,blue
26.8691121010101,68.03372101818181,31.0,blue
26.8691121010101,68.03374589090909,31.0,blue
26.8691121010101,68.03377076363635,31.0,blue
26.8691121010101,68.03379563636364,31.0,blue
26.8691121010101,68.0338205090909,31.0,blue
26.8691121010101,68.03384538181818,31.0,blue
26.8691121010101,68.03387025454545,31.0,blue
26.8691121010101,68.03389512727273,31.0,blue
26.8691121010101,68.03392,31.0,blue
26.8691121010101,68.03394487272726,31.0,blue
26.8691121010101,68.03396974545454,31.0,blue
26.8691121010101,68.03399461818181,31.0,blue
26.8691121010101,68.03401949090909,31.0,blue
26.8691121010101,68.03404436363635,31.0,blue
26.8691121010101,68.03406923636364,31.0,blue
26.8691121010101,68.0340941090909,31.0,blue
26.8691121010101,68.03411898181818,31.0,blue
26.8691121010101,68.03414385454545,31.0,blue
26.8691121010101,68.03416872727273,31.0,blue
26.8691121010101,68.0341936,31.0,blue
26.8691121010101,68.03421847272726,31.0,blue
26.8691121010101,68.03424334545454,31.0,blue
26.8691121010101,68.03426821818181,31.0,blue
26.8691121010101,68.03429309090909,31.0,blue
26.8691121010101,68.03431796363635,31.0,blue
26.869149206060605,68.03339767272726,31.0,blue
26.869149206060605,68.03342254545454,31.0,blue
26.869149206060605,68.03344741818181,31.0,blue
26.869149206060605,68.03347229090909,31.0,blue
26.869149206060605,68.03349716363635,31.0,blue
26.869149206060605,68.03352203636364,31.0,blue
26.869149206060605,68.0335469090909,31.0,blue
26.869149206060605,68.03357178181818,31.0,blue
26.869149206060605,68.03359665454545,31.0,blue
26.869149206060605,68.03362152727273,31.0,blue
26.869149206060605,68.0336464,31.0,blue
26.869149206060605,68.03367127272726,31.0,blue
26.869149206060605,68.03369614545454,31.0,blue
26.869149206060605,68.03372101818181,31.0,blue
26.869149206060605,68.03374589090909,31.0,blue
26.869149206060605,68.03377076363635,31.0,blue
26.869149206060605,68.03379563636364,31.0,blue
26.869149206060605,68.0338205090909,31.0,blue
26.869149206060605,68.03384538181818,31.0,blue
26.869149206060605,68.03387025454545,31.0,blue
26.869149206060605,68.03389512727273,31.0,blue
26.869149206060605,68.03392,31.0,blue
26.869149206060605,68.03394487272726,31.0,blue
26.869149206060605,68.03396974545454,31.0,blue
26.869149206060605,68.03399461818181,31.0,blue
26.869149206060605,68.03401949090909,31.0,blue
26.869149206060605,68.03404436363635,31.0,blue
26.869149206060605,68.03406923636364,31.0,blue
26.869149206060605,68.0340941090909,31.0,blue
26.869149206060605,68.03411898181818,31.0,blue
26.869149206060605,68.03414385454545,31.0,blue
26.869149206060605,68.03416872727273,31.0,blue
26.869149206060605,68.0341936,31.0,blue
26.869149206060605,68.03421847272726,31.0,blue
26.869149206060605,68.03424334545454,31.0,blue
26.869149206060605,68.03426821818181,31.0,blue
26.869149206060605,68.03429309090909,31.0,blue
26.869149206060605,68.03431796363635,31.0,blue
26.869149206060605,68.03434283636363,31.0,blue
26.869149206060605,68.0343677090909,31.0,blue
26.86918631111111,68.03339767272726,31.0,blue
26.86918631111111,68.03342254545454,31.0,blue
26.86918631111111,68.03344741818181,31.0,blue
26.86918631111111,68.03347229090909,31.0,blue
26.86918631111111,68.03349716363635,31.0,blue
26.86918631111111,68.03352203636364,31.0,blue
26.86918631111111,68.0335469090909,31.0,blue
26.86918631111111,68.03357178181818,31.0,blue
26.86918631111111,68.03359665454545,31.0,blue
26.86918631111111,68.03362152727273,31.0,blue
26.86918631111111,68.0336464,31.0,blue
26.86918631111111,68.03367127272726,31.0,blue
26.86918631111111,68.03369614545454,31.0,blue
26.86918631111111,68.03372101818181,31.0,blue
26.86918631111111,68.03374589090909,31.0,blue
26.86918631111111,68.03377076363635,31.0,blue
26.86918631111111,68.03379563636364,31.0,blue
26.86918631111111,68.0338205090909,31.0,blue
26.86918631111111,68.03384538181818,31.0,blue
26.86918631111111,68.03387025454545,31.0,blue
26.86918631111111,68.03389512727273,31.0,blue
26.86918631111111,68.03392,31.0,blue
26.86918631111111,68.03394487272726,31.0,blue
26.86918631111111,68.03396974545454,31.0,blue
26.86918631111111,68.03399461818181,31.0,blue
26.86918631111111,68.03401949090909,31.0,blue
26.86918631111111,68.03404436363635,31.0,blue
26.86918631111111,68.03406923636364,31.0,blue
26.86918631111111,68.0340941090909,31.0,blue
26.86918631111111,68.03411898181818,31.0,blue
26.86918631111111,68.03414385454545,31.0,blue
26.86918631111111,68.03416872727273,31.0,blue
26.86918631111111,68.0341936,31.0,blue
26.86918631111111,68.03421847272726,31.0,blue
26.86918631111111,68.03424334545454,31.0,blue
26.86918631111111,68.03426821818181,31.0,blue
26.86918631111111,68.03429309090909,31.0,blue
26.86918631111111,68.03431796363635,31.0,blue
26.86918631111111,68.03434283636363,31.0,blue
26.86918631111111,68.0343677090909,31.0,blue
26.86918631111111,68.03439258181818,31.0,blue
26.86918631111111,68.03441745454545,31.0,blue
26.869223416161613,68.03339767272726,31.0,blue
26.869223416161613,68.03342254545454,31.0,blue
26.869223416161613,68.03344741818181,31.0,blue
26.869223416161613,68.03347229090909,31.0,blue
26.869223416161613,68.03349716363635,31.0,blue
26.869223416161613,68.03352203636364,31.0,blue
26.869223416161613,68.0335469090909,31.0,blue
26.869223416161613,68.03357178181818,31.0,blue
26.869223416161613,68.03359665454545,31.0,blue
26.869223416161613,68.03362152727273,31.0,blue
26.869223416161613,68.0336464,31.0,blue
26.869223416161613,68.03367127272726,31.0,blue
26.869223416161613,68.03369614545454,31.0,blue
26.869223416161613,68.03372101818181,31.0,blue
26.869223416161613,68.03374589090909,31.0,blue
26.869223416161613,68.03377076363635,31.0,blue
26.869223416161613,68.03379563636364,31.0,blue
26.869223416161613,68.0338205090909,31.0,blue
26.869223416161613,68.03384538181818,31.0,blue
26.869223416161613,68.03387025454545,31.0,blue
26.869223416161613,68.03389512727273,31.0,blue
26.869223416161613,68.03392,31.0,blue
26.869223416161613,68.03394487272726,31.0,blue
26.869223416161613,68.03396974545454,31.0,blue
26.869223416161613,68.03399461818181,31.0,blue
26.869223416161613,68.03401949090909,31.0,blue
26.869223416161613,68.03404436363635,31.0,blue
26.869223416161613,68.03406923636364,31.0,blue
26.869223416161613,68.0340941090909,31.0,blue
26.869223416161613,68.03411898181818,31.0,blue
26.869223416161613,68.03414385454545,31.0,blue
26.869223416161613,68.03416872727273,31.0,blue
26.869223416161613,68.0341936,31.0,blue
26.869223416161613,68.03421847272726,31.0,blue
26.869223416161613,68.03424334545454,31.0,blue
26.869223416161613,68.03426821818181,31.0,blue
26.869223416161613,68.03429309090909,31.0,blue
26.869223416161613,68.03431796363635,31.0,blue
26.869223416161613,68.03434283636363,31.0,blue
26.869223416161613,68.0343677090909,31.0,blue
26.869223416161613,68.03439258181818,31.0,blue
26.869223416161613,68.03441745454545,31.0,blue
26.869223416161613,68.03444232727273,31.0,blue
26.869223416161613,68.0344672,31.0,blue
26.86926052121212,68.03342254545454,31.0,blue
26.86926052121212,68.03344741818181,31.0,blue
26.86926052121212,68.03347229090909,31.0,blue
26.86926052121212,68.03349716363635,31.0,blue
26.86926052121212,68.03352203636364,31.0,blue
26.86926052121212,68.0335469090909,31.0,blue
26.86926052121212,68.03357178181818,31.0,blue
26.86926052121212,68.03359665454545,31.0,blue
26.86926052121212,68.03362152727273,31.0,blue
26.86926052121212,68.0336464,31.0,blue
26.86926052121212,68.03367127272726,31.0,blue
26.86926052121212,68.03369614545454,31.0,blue
26.86926052121212,68.03372101818181,31.0,blue
26.86926052121212,68.03374589090909,31.0,blue
26.86926052121212,68.03377076363635,31.0,blue
26.86926052121212,68.03379563636364,31.0,blue
26.86926052121212,68.0338205090909,31.0,blue
26.86926052121212,68.03384538181818,31.0,blue
26.86926052121212,68.03387025454545,31.0,blue
26.86926052121212,68.03389512727273,31.0,blue
26.86926052121212,68.03392,31.0,blue
26.86926052121212,68.03394487272726,31.0,blue
26.86926052121212,68.03396974545454,31.0,blue
26.86926052121212,68.03399461818181,31.0,blue
26.86926052121212,68.03401949090909,31.0,blue
26.86926052121212,68.03404436363635,31.0,blue
26.86926052121212,68.03406923636364,31.0,blue
26.86926052121212,68.0340941090909,31.0,blue
26.86926052121212,68.03411898181818,31.0,blue
26.86926052121212,68.03414385454545,31.0,blue
26.86926052121212,68.03416872727273,31.0,blue
26.86926052121212,68.0341936,31.0,blue
26.86926052121212,68.03421847272726,31.0,blue
26.86926052121212,68.03424334545454,31.0,blue
26.86926052121212,68.03426821818181,31.0,blue
26.86926052121212,68.03429309090909,31.0,blue
26.86926052121212,68.03431796363635,31.0,blue
26.86926052121212,68.03434283636363,31.0,blue
26.86926052121212,68.0343677090909,31.0,blue
26.86926052121212,68.03439258181818,31.0,blue
26.86926052121212,68.03441745454545,31.0,blue
26.86926052121212,68.03444232727273,31.0,blue
26.86926052121212,68.0344672,31.0,blue
26.86926052121212,68.03449207272726,31.0,blue
26.86926052121212,68.03451694545454,31.0,blue
26.869297626262625,68.03342254545454,31.0,blue
26.869297626262625,68.03344741818181,31.0,blue
26.869297626262625,68.03347229090909,31.0,blue
26.869297626262625,68.03349716363635,31.0,blue
26.869297626262625,68.03352203636364,31.0,blue
26.869297626262625,68.0335469090909,31.0,blue
26.869297626262625,68.03357178181818,31.0,blue
26.869297626262625,68.03359665454545,31.0,blue
26.869297626262625,68.03362152727273,31.0,blue
26.869297626262625,68.0336464,31.0,blue
26.869297626262625,68.03367127272726,31.0,blue
26.869297626262625,68.03369614545454,31.0,blue
26.869297626262625,68.03372101818181,31.0,blue
26.869297626262625,68.03374589090909,31.0,blue
26.869297626262625,68.03377076363635,31.0,blue
26.869297626262625,68.03379563636364,31.0,blue
26.869297626262625,68.0338205090909,31.0,blue
26.869297626262625,68.03384538181818,31.0,blue
26.869297626262625,68.03387025454545,31.0,blue
26.869297626262625,68.03389512727273,31.0,blue
26.869297626262625,68.03392,31.0,blue
26.869297626262625,68.03394487272726,31.0,blue
26.869297626262625,68.03396974545454,31.0,blue
26.869297626262625,68.03399461818181,31.0,blue
26.869297626262625,68.03401949090909,31.0,blue
26.869297626262625,68.03404436363635,31.0,blue
26.869297626262625,68.03406923636364,31.0,blue
26.869297626262625,68.0340941090909,31.0,blue
26.869297626262625,68.03411898181818,31.0,blue
26.869297626262625,68.03414385454545,31.0,blue
26.869297626262625,68.03416872727273,31.0,blue
26.869297626262625,68.0341936,31.0,blue
26.869297626262625,68.03421847272726,31.0,blue
26.869297626262625,68.03424334545454,31.0,blue
26.869297626262625,68.03426821818181,31.0,blue
26.869297626262625,68.03429309090909,31.0,blue
26.869297626262625,68.03431796363635,31.0,blue
26.869297626262625,68.03434283636363,31.0,blue
26.869297626262625,68.0343677090909,31.0,blue
